Name,Email,Created at,Total,Lineitem sku,Lineitem quantity,Lineitem price,Lineitem line_price
#106081,rebecca96@gmail.com,2022-05-24 07:50:00,224.61,ELE-004,1,40.70,40.70
#106081,rebecca96@gmail.com,2022-05-24 07:50:00,224.61,CLO-013,2,5.00,10.00
#106083,rebecca96@gmail.com,2022-05-17 23:01:00,256.79,SPO-028,1,43.22,43.22
#106083,rebecca96@gmail.com,2022-05-17 23:01:00,256.79,HOM-030,2,29.33,58.66
#106083,rebecca96@gmail.com,2022-05-17 23:01:00,256.79,HOM-008,3,51.63,154.90
#106084,rebecca96@gmail.com,2022-07-02 03:38:00,115.18,BEA-023,3,24.70,74.09
#106084,rebecca96@gmail.com,2022-07-02 03:38:00,115.18,HOM-027,1,29.87,29.87
#106084,rebecca96@gmail.com,2022-07-02 03:38:00,115.18,CLO-006,1,11.22,11.22
#106086,rebecca96@gmail.com,2022-07-18 07:49:00,123.16,CLO-021,3,11.21,33.62
#106086,rebecca96@gmail.com,2022-07-18 07:49:00,123.16,BOO-011,1,18.14,18.14
#106086,rebecca96@gmail.com,2022-07-18 07:49:00,123.16,BEA-015,3,23.80,71.41
#106087,rebecca96@gmail.com,2022-07-12 00:51:00,164.54,BOO-024,2,25.88,51.75
#106087,rebecca96@gmail.com,2022-07-12 00:51:00,164.54,CLO-010,2,56.39,112.79
#106088,rebecca96@gmail.com,2022-09-11 19:21:00,207.93,BOO-011,3,58.53,175.60
#106088,rebecca96@gmail.com,2022-09-11 19:21:00,207.93,SPO-020,1,32.33,32.33
#106089,rebecca96@gmail.com,2022-09-02 05:29:00,65.48,BEA-007,1,13.06,13.06
#106089,rebecca96@gmail.com,2022-09-02 05:29:00,65.48,ELE-012,3,17.48,52.43
#106090,rebecca96@gmail.com,2022-11-04 21:20:00,145.34,BOO-022,1,7.10,7.10
#106090,rebecca96@gmail.com,2022-11-04 21:20:00,145.34,BEA-011,2,47.20,94.40
#106090,rebecca96@gmail.com,2022-11-04 21:20:00,145.34,BEA-026,1,43.83,43.83
#106092,barrynicholas@santos.net,2022-09-17 23:28:00,266.17,BEA-026,3,28.04,84.13
#106092,barrynicholas@santos.net,2022-09-17 23:28:00,266.17,SPO-005,2,49.09,98.18
#106092,barrynicholas@santos.net,2022-09-17 23:28:00,266.17,SPO-011,3,27.95,83.85
#106093,barrynicholas@santos.net,2022-09-25 08:49:00,135.57,BEA-006,3,22.36,67.07
#106093,barrynicholas@santos.net,2022-09-25 08:49:00,135.57,HOM-010,2,34.25,68.50
#106094,barrynicholas@santos.net,2022-09-02 16:33:00,386.20,HOM-013,3,71.12,213.37
#106094,barrynicholas@santos.net,2022-09-02 16:33:00,386.20,BOO-029,2,19.01,38.02
#106094,barrynicholas@santos.net,2022-09-02 16:33:00,386.20,SPO-014,2,67.41,134.82
#106096,barrynicholas@santos.net,2022-10-05 08:37:00,30.43,SPO-008,3,10.14,30.43
#106096,barrynicholas@santos.net,2022-10-10 19:44:00,309.79,SPO-028,3,54.25,162.75
#106096,barrynicholas@santos.net,2022-10-10 19:44:00,309.79,CLO-019,2,23.58,47.16
#106096,barrynicholas@santos.net,2022-10-10 19:44:00,309.79,HOM-008,3,33.29,99.87
#106098,barrynicholas@santos.net,2022-10-06 05:13:00,86.62,BOO-017,2,43.31,86.62
#106098,barrynicholas@santos.net,2022-11-04 03:22:00,25.44,HOM-026,1,25.44,25.44
#106099,barrynicholas@santos.net,2022-11-29 21:31:00,72.73,BOO-012,3,24.24,72.73
#106099,barrynicholas@santos.net,2023-02-22 14:31:00,133.02,BEA-002,1,28.94,28.94
#106099,barrynicholas@santos.net,2023-02-22 14:31:00,133.02,ELE-023,2,52.04,104.08
#106100,ericperkins@gutierrez.com,2022-07-19 09:26:00,79.98,CLO-017,2,31.98,63.95
#106100,ericperkins@gutierrez.com,2022-07-19 09:26:00,79.98,BEA-010,2,8.02,16.03
#106101,ericperkins@gutierrez.com,2022-07-04 11:56:00,282.29,BEA-029,2,71.44,142.89
#106101,ericperkins@gutierrez.com,2022-07-04 11:56:00,282.29,ELE-015,2,56.56,113.13
#106101,ericperkins@gutierrez.com,2022-07-04 11:56:00,282.29,SPO-028,1,26.27,26.27
#106103,ericperkins@gutierrez.com,2022-07-03 14:57:00,198.34,HOM-013,3,27.93,83.78
#106103,ericperkins@gutierrez.com,2022-07-03 14:57:00,198.34,BOO-007,1,46.32,46.32
#106103,ericperkins@gutierrez.com,2022-07-03 14:57:00,198.34,SPO-024,2,34.12,68.24
#106104,ericperkins@gutierrez.com,2022-09-05 02:59:00,281.41,SPO-029,3,36.60,109.81
#106104,ericperkins@gutierrez.com,2022-09-05 02:59:00,281.41,ELE-011,2,16.47,32.94
#106104,ericperkins@gutierrez.com,2022-09-05 02:59:00,281.41,ELE-023,3,46.22,138.66
#106106,ericperkins@gutierrez.com,2022-09-08 02:01:00,28.67,CLO-020,1,28.67,28.67
#106106,ericperkins@gutierrez.com,2022-10-23 07:17:00,133.13,CLO-028,3,30.52,91.56
#106106,ericperkins@gutierrez.com,2022-10-23 07:17:00,133.13,ELE-012,1,41.57,41.57
#106107,ericperkins@gutierrez.com,2022-10-22 19:01:00,196.40,ELE-022,3,45.23,135.69
#106107,ericperkins@gutierrez.com,2022-10-22 19:01:00,196.40,ELE-018,2,30.36,60.72
#106108,ericperkins@gutierrez.com,2022-11-15 23:36:00,177.19,SPO-006,3,45.03,135.08
#106108,ericperkins@gutierrez.com,2022-11-15 23:36:00,177.19,BEA-028,3,14.03,42.10
#106109,ericperkins@gutierrez.com,2022-11-27 01:35:00,216.29,BEA-029,3,45.28,135.84
#106109,ericperkins@gutierrez.com,2022-11-27 01:35:00,216.29,ELE-014,2,40.23,80.46
#106110,ericperkins@gutierrez.com,2022-11-03 18:53:00,25.16,HOM-011,1,25.16,25.16
#106111,ericperkins@gutierrez.com,2023-01-29 22:44:00,176.56,BOO-022,1,36.47,36.47
#106111,ericperkins@gutierrez.com,2023-01-29 22:44:00,176.56,SPO-013,2,21.82,43.63
#106111,ericperkins@gutierrez.com,2023-01-29 22:44:00,176.56,HOM-014,3,32.15,96.46
#106112,roy97@phillips-reyes.com,2022-09-20 22:34:00,144.52,SPO-015,3,37.95,113.85
#106112,roy97@phillips-reyes.com,2022-09-20 22:34:00,144.52,HOM-005,1,30.66,30.66
#106113,roy97@phillips-reyes.com,2022-10-10 09:23:00,79.51,SPO-024,2,39.76,79.51
#106114,gordontara@yahoo.com,2022-07-15 00:28:00,221.29,HOM-008,2,32.05,64.09
#106114,gordontara@yahoo.com,2022-07-15 00:28:00,221.29,SPO-002,3,52.40,157.20
#106115,gordontara@yahoo.com,2022-07-03 02:35:00,133.50,BEA-010,3,44.50,133.50
#106115,timothy75@mccormick.com,2022-08-18 04:22:00,283.60,HOM-020,2,52.30,104.61
#106115,timothy75@mccormick.com,2022-08-18 04:22:00,283.60,SPO-008,3,20.82,62.45
#106115,timothy75@mccormick.com,2022-08-18 04:22:00,283.60,HOM-015,2,58.27,116.53
#106117,timothy75@mccormick.com,2022-08-19 00:24:00,35.39,BEA-003,1,12.39,12.39
#106117,timothy75@mccormick.com,2022-08-19 00:24:00,35.39,HOM-015,1,22.99,22.99
#106118,timothy75@mccormick.com,2022-08-03 04:28:00,259.80,BOO-011,2,29.83,59.65
#106118,timothy75@mccormick.com,2022-08-03 04:28:00,259.80,ELE-027,1,61.09,61.09
#106118,timothy75@mccormick.com,2022-08-03 04:28:00,259.80,CLO-014,3,46.35,139.06
#106119,timothy75@mccormick.com,2022-09-17 17:25:00,195.85,SPO-022,3,65.28,195.85
#106120,timothy75@mccormick.com,2022-10-27 06:05:00,244.16,ELE-004,1,9.64,9.64
#106120,timothy75@mccormick.com,2022-10-27 06:05:00,244.16,SPO-022,3,45.38,136.13
#106120,timothy75@mccormick.com,2022-10-27 06:05:00,244.16,BEA-018,2,49.19,98.39
#106121,gonzalezjuan@camacho.com,2023-03-25 15:35:00,41.58,CLO-007,2,20.79,41.58
#106122,gonzalezjuan@camacho.com,2023-03-18 20:46:00,38.02,CLO-017,1,38.02,38.02
#106122,matthewashley@raymond.biz,2023-04-05 11:50:00,154.27,BEA-005,3,46.42,139.27
#106122,matthewashley@raymond.biz,2023-04-05 11:50:00,154.27,BEA-018,3,5.00,15.00
#106123,matthewashley@raymond.biz,2023-04-11 04:12:00,195.94,BOO-014,3,38.61,115.82
#106123,matthewashley@raymond.biz,2023-04-11 04:12:00,195.94,BEA-012,2,40.06,80.12
#106124,matthewashley@raymond.biz,2023-06-18 16:46:00,59.37,SPO-030,2,29.69,59.37
#106125,samuelcox@yahoo.com,2022-03-19 21:31:00,254.20,HOM-026,3,42.79,128.38
#106125,samuelcox@yahoo.com,2022-03-19 21:31:00,254.20,BOO-006,3,19.85,59.55
#106125,samuelcox@yahoo.com,2022-03-19 21:31:00,254.20,ELE-026,3,22.09,66.28
#106126,samuelcox@yahoo.com,2022-03-13 01:26:00,31.44,BOO-014,1,31.44,31.44
#106127,cristinatrujillo@yahoo.com,2023-05-18 22:41:00,108.86,SPO-014,2,54.43,108.86
#106127,jhowell@yahoo.com,2022-10-31 01:37:00,28.35,BEA-003,1,28.35,28.35
#106128,jhowell@yahoo.com,2022-10-26 05:16:00,91.52,SPO-011,2,22.18,44.36
#106128,jhowell@yahoo.com,2022-10-26 05:16:00,91.52,HOM-016,1,47.16,47.16
#106129,jhowell@yahoo.com,2022-10-11 14:09:00,78.14,BEA-017,2,39.07,78.14
#106129,jhowell@yahoo.com,2022-11-03 20:44:00,96.58,BEA-020,2,36.98,73.96
#106129,jhowell@yahoo.com,2022-11-03 20:44:00,96.58,HOM-028,1,22.62,22.62
#106130,kennedymelinda@gentry-heath.net,2022-06-13 02:58:00,140.91,BOO-004,3,46.97,140.91
#106131,kennedymelinda@gentry-heath.net,2022-07-24 22:11:00,91.09,BOO-030,2,45.55,91.09
#106131,kennedymelinda@gentry-heath.net,2022-07-24 10:48:00,137.85,HOM-018,2,29.51,59.01
#106131,kennedymelinda@gentry-heath.net,2022-07-24 10:48:00,137.85,ELE-020,1,17.82,17.82
#106131,kennedymelinda@gentry-heath.net,2022-07-24 10:48:00,137.85,ELE-015,1,61.01,61.01
#106133,kennedymelinda@gentry-heath.net,2022-07-17 05:03:00,159.24,ELE-005,3,36.28,108.83
#106133,kennedymelinda@gentry-heath.net,2022-07-17 05:03:00,159.24,HOM-007,3,16.81,50.42
#106134,kennedymelinda@gentry-heath.net,2022-09-17 11:38:00,35.15,CLO-027,1,35.15,35.15
#106134,larry70@gmail.com,2022-12-02 01:58:00,269.81,ELE-016,1,63.52,63.52
#106134,larry70@gmail.com,2022-12-02 01:58:00,269.81,BOO-008,3,45.73,137.18
#106134,larry70@gmail.com,2022-12-02 01:58:00,269.81,CLO-016,2,34.55,69.11
#106136,larry70@gmail.com,2023-02-07 07:29:00,253.68,SPO-007,3,43.35,130.05
#106136,larry70@gmail.com,2023-02-07 07:29:00,253.68,CLO-011,2,37.92,75.84
#106136,larry70@gmail.com,2023-02-07 07:29:00,253.68,HOM-022,2,23.89,47.78
#106137,larry70@gmail.com,2023-02-20 11:41:00,159.33,ELE-028,2,27.73,55.45
#106137,larry70@gmail.com,2023-02-20 11:41:00,159.33,SPO-012,1,24.54,24.54
#106137,larry70@gmail.com,2023-02-20 11:41:00,159.33,SPO-027,2,39.67,79.33
#106139,larry70@gmail.com,2023-02-14 02:36:00,134.58,BEA-021,2,5.00,10.00
#106139,larry70@gmail.com,2023-02-14 02:36:00,134.58,CLO-002,2,30.75,61.50
#106139,larry70@gmail.com,2023-02-14 02:36:00,134.58,ELE-027,1,63.08,63.08
#106140,mckenzie47@gmail.com,2022-10-19 14:10:00,154.09,BEA-027,2,22.73,45.45
#106140,mckenzie47@gmail.com,2022-10-19 14:10:00,154.09,ELE-011,3,36.21,108.64
#106141,mckenzie47@gmail.com,2022-10-22 20:16:00,58.72,HOM-017,2,29.36,58.72
#106142,mckenzie47@gmail.com,2022-12-12 05:44:00,171.85,HOM-013,1,11.31,11.31
#106142,mckenzie47@gmail.com,2022-12-12 05:44:00,171.85,CLO-015,3,25.17,75.52
#106142,mckenzie47@gmail.com,2022-12-12 05:44:00,171.85,HOM-019,2,42.51,85.03
#106143,mgordon@grant.com,2022-08-21 13:58:00,185.21,ELE-013,3,28.62,85.87
#106143,mgordon@grant.com,2022-08-21 13:58:00,185.21,BOO-029,1,62.15,62.15
#106143,mgordon@grant.com,2022-08-21 13:58:00,185.21,CLO-028,1,37.19,37.19
#106145,mgordon@grant.com,2022-08-13 09:46:00,164.57,BEA-006,2,50.19,100.39
#106145,mgordon@grant.com,2022-08-13 09:46:00,164.57,SPO-020,2,19.65,39.30
#106145,mgordon@grant.com,2022-08-13 09:46:00,164.57,ELE-011,2,12.44,24.88
#106146,mgordon@grant.com,2022-08-13 20:50:00,41.83,CLO-025,1,41.83,41.83
#106147,mgordon@grant.com,2022-10-10 11:44:00,120.51,HOM-025,2,26.26,52.52
#106147,mgordon@grant.com,2022-10-10 11:44:00,120.51,ELE-009,2,33.99,67.98
#106148,mgordon@grant.com,2022-10-07 08:13:00,88.95,ELE-005,2,44.47,88.95
#106148,mgordon@grant.com,2022-10-01 13:07:00,220.35,CLO-024,2,59.52,119.04
#106148,mgordon@grant.com,2022-10-01 13:07:00,220.35,CLO-018,2,35.29,70.58
#106148,mgordon@grant.com,2022-10-01 13:07:00,220.35,SPO-007,1,30.73,30.73
#106150,mgordon@grant.com,2023-01-09 16:54:00,203.57,SPO-010,2,55.16,110.32
#106150,mgordon@grant.com,2023-01-09 16:54:00,203.57,BEA-018,1,35.68,35.68
#106150,mgordon@grant.com,2023-01-09 16:54:00,203.57,SPO-019,2,28.78,57.56
#106151,mgordon@grant.com,2023-01-06 12:09:00,240.26,SPO-004,2,48.05,96.09
#106151,mgordon@grant.com,2023-01-06 12:09:00,240.26,BEA-013,3,44.75,134.25
#106151,mgordon@grant.com,2023-01-06 12:09:00,240.26,HOM-018,1,9.91,9.91
#106153,mgordon@grant.com,2023-01-04 08:51:00,318.31,BOO-019,3,72.89,218.66
#106153,mgordon@grant.com,2023-01-04 08:51:00,318.31,ELE-028,1,44.53,44.53
#106153,mgordon@grant.com,2023-01-04 08:51:00,318.31,ELE-022,2,27.56,55.12
#106154,ofischer@davis-lindsey.com,2023-02-16 11:05:00,101.27,ELE-006,3,33.76,101.27
#106155,ofischer@davis-lindsey.com,2023-02-22 05:01:00,130.34,BOO-020,3,43.45,130.34
#106155,ofischer@davis-lindsey.com,2023-05-14 07:39:00,114.18,BEA-019,3,38.06,114.18
#106156,ofischer@davis-lindsey.com,2023-05-06 00:13:00,233.20,ELE-005,3,33.20,99.60
#106156,ofischer@davis-lindsey.com,2023-05-06 00:13:00,233.20,BOO-003,2,27.02,54.04
#106156,ofischer@davis-lindsey.com,2023-05-06 00:13:00,233.20,HOM-025,2,39.78,79.55
#106157,yortega@gmail.com,2023-03-09 18:12:00,81.34,HOM-003,2,40.67,81.34
#106158,joseph08@gmail.com,2022-04-18 22:19:00,296.00,CLO-016,3,33.52,100.55
#106158,joseph08@gmail.com,2022-04-18 22:19:00,296.00,CLO-024,3,50.74,152.22
#106158,joseph08@gmail.com,2022-04-18 22:19:00,296.00,ELE-007,1,43.23,43.23
#106159,joseph08@gmail.com,2022-08-22 19:24:00,147.68,SPO-001,1,65.92,65.92
#106159,joseph08@gmail.com,2022-08-22 19:24:00,147.68,CLO-021,3,27.25,81.75
#106160,bendercraig@hill.net,2022-11-08 22:32:00,110.17,ELE-010,2,55.09,110.17
#106161,bendercraig@hill.net,2022-11-29 17:41:00,37.70,SPO-015,1,37.70,37.70
#106161,bendercraig@hill.net,2022-11-26 02:38:00,90.45,BEA-015,1,37.45,37.45
#106161,bendercraig@hill.net,2022-11-26 02:38:00,90.45,SPO-008,1,11.93,11.93
#106161,bendercraig@hill.net,2022-11-26 02:38:00,90.45,SPO-020,1,41.07,41.07
#106163,bendercraig@hill.net,2023-01-11 20:21:00,167.58,HOM-017,3,17.91,53.72
#106163,bendercraig@hill.net,2023-01-11 20:21:00,167.58,HOM-010,2,37.32,74.63
#106163,bendercraig@hill.net,2023-01-11 20:21:00,167.58,CLO-003,1,39.22,39.22
#106164,bendercraig@hill.net,2023-01-29 21:28:00,236.92,BOO-028,3,35.43,106.29
#106164,bendercraig@hill.net,2023-01-29 21:28:00,236.92,ELE-008,3,43.54,130.63
#106165,bendercraig@hill.net,2023-01-08 02:30:00,114.69,BOO-008,1,24.08,24.08
#106165,bendercraig@hill.net,2023-01-08 02:30:00,114.69,BEA-017,3,6.89,20.67
#106165,bendercraig@hill.net,2023-01-08 02:30:00,114.69,HOM-022,2,34.97,69.94
#106167,jay00@yahoo.com,2022-07-19 09:39:00,57.63,BOO-003,1,57.63,57.63
#106167,jay00@yahoo.com,2022-07-11 16:54:00,237.19,BOO-004,3,8.03,24.09
#106167,jay00@yahoo.com,2022-07-11 16:54:00,237.19,SPO-019,2,35.23,70.46
#106167,jay00@yahoo.com,2022-07-11 16:54:00,237.19,SPO-016,3,47.55,142.64
#106169,jay00@yahoo.com,2022-09-29 16:20:00,62.17,BOO-028,2,31.08,62.17
#106169,jay00@yahoo.com,2022-10-21 06:25:00,170.71,BOO-020,2,22.42,44.84
#106169,jay00@yahoo.com,2022-10-21 06:25:00,170.71,ELE-003,3,41.96,125.87
#106170,jay00@yahoo.com,2022-10-04 17:52:00,106.33,SPO-004,2,53.16,106.33
#106171,jay00@yahoo.com,2022-10-07 20:19:00,174.51,HOM-001,3,58.17,174.51
#106171,whitakerangela@gmail.com,2022-04-02 23:42:00,86.70,SPO-024,1,21.38,21.38
#106171,whitakerangela@gmail.com,2022-04-02 23:42:00,86.70,SPO-017,2,32.66,65.32
#106172,whitakerangela@gmail.com,2022-04-14 21:51:00,32.18,BOO-021,1,32.18,32.18
#106173,whitakerangela@gmail.com,2022-06-21 09:44:00,204.49,HOM-003,3,54.15,162.45
#106173,whitakerangela@gmail.com,2022-06-21 09:44:00,204.49,BEA-015,1,42.04,42.04
#106174,hannah33@murray-blair.com,2023-02-21 01:51:00,89.24,ELE-010,3,29.75,89.24
#106174,hannah33@murray-blair.com,2023-02-03 06:11:00,179.23,ELE-009,1,35.78,35.78
#106174,hannah33@murray-blair.com,2023-02-03 06:11:00,179.23,SPO-007,2,47.77,95.55
#106174,hannah33@murray-blair.com,2023-02-03 06:11:00,179.23,ELE-001,2,23.95,47.90
#106176,hannah33@murray-blair.com,2023-02-19 21:09:00,198.13,ELE-019,3,37.34,112.02
#106176,hannah33@murray-blair.com,2023-02-19 21:09:00,198.13,SPO-010,3,24.14,72.43
#106176,hannah33@murray-blair.com,2023-02-19 21:09:00,198.13,HOM-021,1,13.68,13.68
#106177,hannah33@murray-blair.com,2023-03-03 13:06:00,148.20,HOM-007,3,17.78,53.35
#106177,hannah33@murray-blair.com,2023-03-03 13:06:00,148.20,SPO-009,1,51.66,51.66
#106177,hannah33@murray-blair.com,2023-03-03 13:06:00,148.20,SPO-030,1,43.19,43.19
#106179,hannah33@murray-blair.com,2023-04-08 20:00:00,31.91,SPO-026,1,31.91,31.91
#106179,hannah33@murray-blair.com,2023-06-23 17:52:00,234.08,CLO-005,2,58.67,117.33
#106179,hannah33@murray-blair.com,2023-06-23 17:52:00,234.08,HOM-029,3,38.92,116.75
#106180,robingraham@hurley.com,2023-02-20 09:44:00,25.24,HOM-023,1,25.24,25.24
#106181,robingraham@hurley.com,2023-02-10 01:39:00,54.35,BOO-003,1,45.66,45.66
#106181,robingraham@hurley.com,2023-02-10 01:39:00,54.35,HOM-020,1,8.69,8.69
#106182,robingraham@hurley.com,2023-02-03 00:26:00,163.88,SPO-004,3,36.71,110.14
#106182,robingraham@hurley.com,2023-02-03 00:26:00,163.88,BOO-009,1,53.75,53.75
#106183,xdorsey@wilson.net,2022-08-04 20:05:00,83.28,ELE-030,3,5.00,15.00
#106183,xdorsey@wilson.net,2022-08-04 20:05:00,83.28,ELE-014,1,39.05,39.05
#106183,xdorsey@wilson.net,2022-08-04 20:05:00,83.28,ELE-018,1,29.23,29.23
#106184,xdorsey@wilson.net,2022-08-04 09:37:00,85.37,HOM-022,1,24.24,24.24
#106184,xdorsey@wilson.net,2022-08-04 09:37:00,85.37,HOM-010,1,40.46,40.46
#106184,xdorsey@wilson.net,2022-08-04 09:37:00,85.37,BEA-005,3,6.89,20.67
#106186,xdorsey@wilson.net,2022-08-11 04:17:00,62.50,BEA-016,2,31.25,62.50
#106186,xdorsey@wilson.net,2022-10-18 05:05:00,198.34,ELE-011,2,66.25,132.50
#106186,xdorsey@wilson.net,2022-10-18 05:05:00,198.34,BEA-003,1,45.06,45.06
#106186,xdorsey@wilson.net,2022-10-18 05:05:00,198.34,CLO-003,1,20.78,20.78
#106188,xdorsey@wilson.net,2022-11-24 07:47:00,123.48,CLO-009,3,41.16,123.48
#106188,xdorsey@wilson.net,2022-11-05 04:41:00,342.70,HOM-026,3,45.72,137.15
#106188,xdorsey@wilson.net,2022-11-05 04:41:00,342.70,CLO-027,3,38.83,116.48
#106188,xdorsey@wilson.net,2022-11-05 04:41:00,342.70,BOO-008,3,29.69,89.07
#106190,xdorsey@wilson.net,2022-11-28 04:29:00,223.65,BOO-014,2,64.88,129.76
#106190,xdorsey@wilson.net,2022-11-28 04:29:00,223.65,ELE-001,2,46.94,93.88
#106191,wilsongregory@foster.com,2022-05-31 07:43:00,182.78,CLO-023,1,47.70,47.70
#106191,wilsongregory@foster.com,2022-05-31 07:43:00,182.78,SPO-026,2,50.23,100.46
#106191,wilsongregory@foster.com,2022-05-31 07:43:00,182.78,HOM-017,1,34.62,34.62
#106192,wilsongregory@foster.com,2022-05-10 14:28:00,16.36,BEA-027,1,16.36,16.36
#106193,wilsongregory@foster.com,2022-06-14 07:34:00,138.17,BEA-019,2,23.04,46.08
#106193,wilsongregory@foster.com,2022-06-14 07:34:00,138.17,SPO-009,1,14.50,14.50
#106193,wilsongregory@foster.com,2022-06-14 07:34:00,138.17,BOO-003,3,25.86,77.59
#106194,wilsongregory@foster.com,2022-07-08 04:32:00,65.37,SPO-005,1,53.11,53.11
#106194,wilsongregory@foster.com,2022-07-08 04:32:00,65.37,BEA-015,1,12.26,12.26
#106195,brianconner@hotmail.com,2022-02-11 19:21:00,248.11,ELE-004,3,56.61,169.82
#106195,brianconner@hotmail.com,2022-02-11 19:21:00,248.11,BOO-018,2,39.14,78.29
#106196,brianconner@hotmail.com,2022-03-23 20:12:00,63.15,CLO-020,2,31.58,63.15
#106197,brianconner@hotmail.com,2022-05-08 04:06:00,157.94,BEA-020,1,25.04,25.04
#106197,brianconner@hotmail.com,2022-05-08 04:06:00,157.94,HOM-011,3,44.30,132.90
#106198,brianconner@hotmail.com,2022-05-05 23:07:00,146.60,BOO-015,1,25.48,25.48
#106198,brianconner@hotmail.com,2022-05-05 23:07:00,146.60,BOO-012,3,21.68,65.05
#106198,brianconner@hotmail.com,2022-05-05 23:07:00,146.60,HOM-024,1,56.07,56.07
#106199,brianconner@hotmail.com,2022-06-15 04:40:00,112.20,CLO-016,2,10.22,20.45
#106199,brianconner@hotmail.com,2022-06-15 04:40:00,112.20,BOO-029,2,45.87,91.75
#106200,brianconner@hotmail.com,2022-06-01 00:21:00,69.76,BOO-021,2,34.88,69.76
#106201,brianconner@hotmail.com,2022-07-19 14:30:00,27.84,ELE-011,1,27.84,27.84
#106201,ykim@simpson-lee.net,2022-10-14 06:18:00,22.54,HOM-021,1,22.54,22.54
#106202,ykim@simpson-lee.net,2022-10-31 03:24:00,93.11,HOM-017,2,19.63,39.25
#106202,ykim@simpson-lee.net,2022-10-31 03:24:00,93.11,CLO-030,2,26.93,53.86
#106203,ykim@simpson-lee.net,2022-10-27 17:06:00,252.72,ELE-011,2,46.44,92.88
#106203,ykim@simpson-lee.net,2022-10-27 17:06:00,252.72,SPO-027,3,45.72,137.16
#106203,ykim@simpson-lee.net,2022-10-27 17:06:00,252.72,HOM-006,1,22.69,22.69
#106204,ykim@simpson-lee.net,2022-11-06 12:03:00,146.68,HOM-013,3,35.79,107.36
#106204,ykim@simpson-lee.net,2022-11-06 12:03:00,146.68,BOO-017,1,39.31,39.31
#106205,ykim@simpson-lee.net,2022-11-08 04:47:00,242.07,BOO-010,1,14.72,14.72
#106205,ykim@simpson-lee.net,2022-11-08 04:47:00,242.07,BOO-013,2,50.14,100.29
#106205,ykim@simpson-lee.net,2022-11-08 04:47:00,242.07,BOO-026,3,42.35,127.06
#106207,ykim@simpson-lee.net,2022-11-23 11:08:00,95.77,CLO-015,1,44.82,44.82
#106207,ykim@simpson-lee.net,2022-11-23 11:08:00,95.77,BEA-022,2,25.47,50.95
#106208,ykim@simpson-lee.net,2023-02-26 15:38:00,286.45,SPO-004,2,47.37,94.75
#106208,ykim@simpson-lee.net,2023-02-26 15:38:00,286.45,CLO-010,3,37.19,111.58
#106208,ykim@simpson-lee.net,2023-02-26 15:38:00,286.45,BOO-028,2,40.06,80.13
#106209,ykim@simpson-lee.net,2023-02-17 19:56:00,118.45,BEA-008,1,39.50,39.50
#106209,ykim@simpson-lee.net,2023-02-17 19:56:00,118.45,BEA-014,1,50.04,50.04
#106209,ykim@simpson-lee.net,2023-02-17 19:56:00,118.45,SPO-028,1,28.90,28.90
#106211,ykim@simpson-lee.net,2023-04-27 09:58:00,182.57,ELE-027,1,56.50,56.50
#106211,ykim@simpson-lee.net,2023-04-27 09:58:00,182.57,SPO-007,3,42.02,126.07
#106212,ykim@simpson-lee.net,2023-04-14 02:18:00,24.43,BOO-003,3,8.14,24.43
#106212,ykim@simpson-lee.net,2023-04-05 22:11:00,51.85,SPO-030,2,19.42,38.83
#106212,ykim@simpson-lee.net,2023-04-05 22:11:00,51.85,HOM-028,1,13.02,13.02
#106213,ykim@simpson-lee.net,2023-06-29 12:07:00,64.59,ELE-012,2,32.29,64.59
#106214,boydheidi@hotmail.com,2022-10-27 12:34:00,166.83,ELE-008,3,22.62,67.85
#106214,boydheidi@hotmail.com,2022-10-27 12:34:00,166.83,SPO-011,3,19.21,57.62
#106214,boydheidi@hotmail.com,2022-10-27 12:34:00,166.83,BEA-006,3,13.79,41.36
#106215,boydheidi@hotmail.com,2022-10-13 09:45:00,163.65,BOO-011,2,43.23,86.45
#106215,boydheidi@hotmail.com,2022-10-13 09:45:00,163.65,BEA-004,1,40.25,40.25
#106215,boydheidi@hotmail.com,2022-10-13 09:45:00,163.65,BEA-008,1,36.95,36.95
#106217,michael11@yahoo.com,2022-10-27 13:48:00,143.59,HOM-020,2,71.79,143.59
#106217,michael11@yahoo.com,2022-12-08 15:03:00,238.12,BEA-025,3,37.06,111.17
#106217,michael11@yahoo.com,2022-12-08 15:03:00,238.12,HOM-027,1,50.81,50.81
#106217,michael11@yahoo.com,2022-12-08 15:03:00,238.12,BOO-030,2,38.06,76.13
#106219,michael11@yahoo.com,2022-12-22 08:57:00,123.99,SPO-004,1,17.52,17.52
#106219,michael11@yahoo.com,2022-12-22 08:57:00,123.99,CLO-009,2,15.46,30.92
#106219,michael11@yahoo.com,2022-12-22 08:57:00,123.99,CLO-010,3,25.18,75.55
#106220,michael11@yahoo.com,2023-01-29 15:50:00,59.67,ELE-008,1,59.67,59.67
#106221,shannongriffin@gmail.com,2022-02-28 17:12:00,21.88,BEA-007,2,10.94,21.88
#106221,shannongriffin@gmail.com,2022-03-22 16:58:00,80.87,BOO-024,1,50.52,50.52
#106221,shannongriffin@gmail.com,2022-03-22 16:58:00,80.87,SPO-005,3,10.12,30.35
#106222,shannongriffin@gmail.com,2022-03-29 15:12:00,37.37,BEA-027,1,37.37,37.37
#106223,shannongriffin@gmail.com,2022-03-06 10:25:00,65.21,BEA-011,2,10.48,20.96
